date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:44	3067/3067	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Nov%202024%2009:33:43%20GMT	https://docs.gtk.org/robots.txt		(from )
10:33:44	533540/533540	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/	docs.gtk.org/glib/index.html	(from )
10:33:45	401/401	---M--	200	added ('OK')	text/xml	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/opensearch.xml	docs.gtk.org/glib/opensearch.xml	(from https://docs.gtk.org/glib/)
10:33:45	25188/25188	---M--	200	added ('OK')	text/css	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/style.css	docs.gtk.org/glib/style.css	(from https://docs.gtk.org/glib/)
10:33:46	573/573	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/urlmap.js	docs.gtk.org/glib/urlmap.js	(from https://docs.gtk.org/glib/)
10:33:47	6597/6597	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/fzy.js	docs.gtk.org/glib/fzy.js	(from https://docs.gtk.org/glib/)
10:33:48	11713/11713	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/search.js	docs.gtk.org/glib/search.js	(from https://docs.gtk.org/glib/)
10:33:49	5843/5843	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/main.js	docs.gtk.org/glib/main.js	(from https://docs.gtk.org/glib/)
10:33:51	533540/533540	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:16%20GMT	https://docs.gtk.org/glib/index.html	docs.gtk.org/glib/index-2.html	(from https://docs.gtk.org/glib/)
10:33:51	13575/13575	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/building.html	docs.gtk.org/glib/building.html	(from https://docs.gtk.org/glib/)
10:33:52	6274/6274	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/compiling.html	docs.gtk.org/glib/compiling.html	(from https://docs.gtk.org/glib/)
10:33:53	7136/7136	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/cross-compiling.html	docs.gtk.org/glib/cross-compiling.html	(from https://docs.gtk.org/glib/)
10:33:54	19405/19405	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/running.html	docs.gtk.org/glib/running.html	(from https://docs.gtk.org/glib/)
10:33:55	7252/7252	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/programming.html	docs.gtk.org/glib/programming.html	(from https://docs.gtk.org/glib/)
10:33:56	5376/5376	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/resources.html	docs.gtk.org/glib/resources.html	(from https://docs.gtk.org/glib/)
10:33:58	63367/63367	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/gvariant-format-strings.html	docs.gtk.org/glib/gvariant-format-strings.html	(from https://docs.gtk.org/glib/)
10:33:59	24101/24101	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/gvariant-text-format.html	docs.gtk.org/glib/gvariant-text-format.html	(from https://docs.gtk.org/glib/)
10:33:59	9168/9168	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/character-set.html	docs.gtk.org/glib/character-set.html	(from https://docs.gtk.org/glib/)
10:34:00	11195/11195	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/i18n.html	docs.gtk.org/glib/i18n.html	(from https://docs.gtk.org/glib/)
10:34:01	16766/16766	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/string-utils.html	docs.gtk.org/glib/string-utils.html	(from https://docs.gtk.org/glib/)
10:34:03	45078/45078	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/types.html	docs.gtk.org/glib/types.html	(from https://docs.gtk.org/glib/)
10:34:04	42540/42540	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/macros.html	docs.gtk.org/glib/macros.html	(from https://docs.gtk.org/glib/)
10:34:05	20568/20568	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/conversion-macros.html	docs.gtk.org/glib/conversion-macros.html	(from https://docs.gtk.org/glib/)
10:34:05	14154/14154	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/auto-cleanup.html	docs.gtk.org/glib/auto-cleanup.html	(from https://docs.gtk.org/glib/)
10:34:06	9453/9453	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/memory.html	docs.gtk.org/glib/memory.html	(from https://docs.gtk.org/glib/)
10:34:07	9328/9328	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/memory-slices.html	docs.gtk.org/glib/memory-slices.html	(from https://docs.gtk.org/glib/)
10:34:09	51203/51203	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/error-reporting.html	docs.gtk.org/glib/error-reporting.html	(from https://docs.gtk.org/glib/)
10:34:09	11933/11933	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/logging.html	docs.gtk.org/glib/logging.html	(from https://docs.gtk.org/glib/)
10:34:10	9365/9365	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/warnings.html	docs.gtk.org/glib/warnings.html	(from https://docs.gtk.org/glib/)
10:34:11	10379/10379	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/file-utils.html	docs.gtk.org/glib/file-utils.html	(from https://docs.gtk.org/glib/)
10:34:12	4339/4339	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/host-utils.html	docs.gtk.org/glib/host-utils.html	(from https://docs.gtk.org/glib/)
10:34:13	10763/10763	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/misc-utils.html	docs.gtk.org/glib/misc-utils.html	(from https://docs.gtk.org/glib/)
10:34:14	10886/10886	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/main-loop.html	docs.gtk.org/glib/main-loop.html	(from https://docs.gtk.org/glib/)
10:34:15	16945/16945	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/reference-counting.html	docs.gtk.org/glib/reference-counting.html	(from https://docs.gtk.org/glib/)
10:34:16	16898/16898	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/testing.html	docs.gtk.org/glib/testing.html	(from https://docs.gtk.org/glib/)
10:34:17	7883/7883	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/atomic.html	docs.gtk.org/glib/atomic.html	(from https://docs.gtk.org/glib/)
10:34:18	3814/3814	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/checked-math.html	docs.gtk.org/glib/checked-math.html	(from https://docs.gtk.org/glib/)
10:34:19	8307/8307	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/threads.html	docs.gtk.org/glib/threads.html	(from https://docs.gtk.org/glib/)
10:34:20	11053/11053	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/spawn.html	docs.gtk.org/glib/spawn.html	(from https://docs.gtk.org/glib/)
10:34:21	5700/5700	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/random.html	docs.gtk.org/glib/random.html	(from https://docs.gtk.org/glib/)
10:34:22	4761/4761	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/numerical.html	docs.gtk.org/glib/numerical.html	(from https://docs.gtk.org/glib/)
10:34:23	5271/5271	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/markup.html	docs.gtk.org/glib/markup.html	(from https://docs.gtk.org/glib/)
10:34:24	3695/3695	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/base64.html	docs.gtk.org/glib/base64.html	(from https://docs.gtk.org/glib/)
10:34:25	18238/18238	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/goption.html	docs.gtk.org/glib/goption.html	(from https://docs.gtk.org/glib/)
10:34:27	53602/53602	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/data-structures.html	docs.gtk.org/glib/data-structures.html	(from https://docs.gtk.org/glib/)
10:34:27	8144/8144	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/datalist-and-dataset.html	docs.gtk.org/glib/datalist-and-dataset.html	(from https://docs.gtk.org/glib/)
10:34:28	3114/3114	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/shell.html	docs.gtk.org/glib/shell.html	(from https://docs.gtk.org/glib/)
10:34:29	3506/3506	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/uuid.html	docs.gtk.org/glib/uuid.html	(from https://docs.gtk.org/glib/)
10:34:30	4181/4181	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/unicode.html	docs.gtk.org/glib/unicode.html	(from https://docs.gtk.org/glib/)
10:34:31	5369/5369	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/version.html	docs.gtk.org/glib/version.html	(from https://docs.gtk.org/glib/)
10:34:32	4444/4444	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/threads-deprecated.html	docs.gtk.org/glib/threads-deprecated.html	(from https://docs.gtk.org/glib/)
10:34:33	2436/2436	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:06%20GMT	https://docs.gtk.org/glib/classes_hierarchy.html	docs.gtk.org/glib/classes_hierarchy.html	(from https://docs.gtk.org/glib/)
10:34:34	4891/4891	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:07%20GMT	https://docs.gtk.org/glib/struct.Allocator.html	docs.gtk.org/glib/struct.Allocator.html	(from https://docs.gtk.org/glib/)
10:34:35	15968/15968	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:07%20GMT	https://docs.gtk.org/glib/struct.Array.html	docs.gtk.org/glib/struct.Array.html	(from https://docs.gtk.org/glib/)
10:34:36	18483/18483	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:08%20GMT	https://docs.gtk.org/glib/struct.AsyncQueue.html	docs.gtk.org/glib/struct.AsyncQueue.html	(from https://docs.gtk.org/glib/)
10:34:38	34641/34641	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:08%20GMT	https://docs.gtk.org/glib/struct.BookmarkFile.html	docs.gtk.org/glib/struct.BookmarkFile.html	(from https://docs.gtk.org/glib/)
10:34:38	13112/13112	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:09%20GMT	https://docs.gtk.org/glib/struct.ByteArray.html	docs.gtk.org/glib/struct.ByteArray.html	(from https://docs.gtk.org/glib/)
10:34:39	13262/13262	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:09%20GMT	https://docs.gtk.org/glib/struct.Bytes.html	docs.gtk.org/glib/struct.Bytes.html	(from https://docs.gtk.org/glib/)
10:34:40	8404/8404	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Cache.html	docs.gtk.org/glib/struct.Cache.html	(from https://docs.gtk.org/glib/)
10:34:41	10508/10508	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Checksum.html	docs.gtk.org/glib/struct.Checksum.html	(from https://docs.gtk.org/glib/)
10:34:42	12847/12847	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Completion.html	docs.gtk.org/glib/struct.Completion.html	(from https://docs.gtk.org/glib/)
10:34:43	14394/14394	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Cond.html	docs.gtk.org/glib/struct.Cond.html	(from https://docs.gtk.org/glib/)
10:34:44	3625/3625	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Data.html	docs.gtk.org/glib/struct.Data.html	(from https://docs.gtk.org/glib/)
10:34:46	35484/35484	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:10%20GMT	https://docs.gtk.org/glib/struct.Date.html	docs.gtk.org/glib/struct.Date.html	(from https://docs.gtk.org/glib/)
10:34:47	34306/34306	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:11%20GMT	https://docs.gtk.org/glib/struct.DateTime.html	docs.gtk.org/glib/struct.DateTime.html	(from https://docs.gtk.org/glib/)
10:34:47	4309/4309	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:11%20GMT	https://docs.gtk.org/glib/struct.DebugKey.html	docs.gtk.org/glib/struct.DebugKey.html	(from https://docs.gtk.org/glib/)
10:34:48	7897/7897	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:11%20GMT	https://docs.gtk.org/glib/struct.Dir.html	docs.gtk.org/glib/struct.Dir.html	(from https://docs.gtk.org/glib/)
10:34:49	9752/9752	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:11%20GMT	https://docs.gtk.org/glib/struct.Error.html	docs.gtk.org/glib/struct.Error.html	(from https://docs.gtk.org/glib/)
10:34:50	20533/20533	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:11%20GMT	https://docs.gtk.org/glib/struct.HashTable.html	docs.gtk.org/glib/struct.HashTable.html	(from https://docs.gtk.org/glib/)
10:34:51	8027/8027	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.HashTableIter.html	docs.gtk.org/glib/struct.HashTableIter.html	(from https://docs.gtk.org/glib/)
10:34:52	8909/8909	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.Hmac.html	docs.gtk.org/glib/struct.Hmac.html	(from https://docs.gtk.org/glib/)
10:34:53	14618/14618	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.Hook.html	docs.gtk.org/glib/struct.Hook.html	(from https://docs.gtk.org/glib/)
10:34:54	8958/8958	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.HookList.html	docs.gtk.org/glib/struct.HookList.html	(from https://docs.gtk.org/glib/)
10:34:55	6087/6087	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.IConv.html	docs.gtk.org/glib/struct.IConv.html	(from https://docs.gtk.org/glib/)
10:34:57	25258/25258	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.IOChannel.html	docs.gtk.org/glib/struct.IOChannel.html	(from https://docs.gtk.org/glib/)
10:34:57	12194/12194	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.IOFuncs.html	docs.gtk.org/glib/struct.IOFuncs.html	(from https://docs.gtk.org/glib/)
10:34:59	46345/46345	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:12%20GMT	https://docs.gtk.org/glib/struct.KeyFile.html	docs.gtk.org/glib/struct.KeyFile.html	(from https://docs.gtk.org/glib/)
10:34:59	19694/19694	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.List.html	docs.gtk.org/glib/struct.List.html	(from https://docs.gtk.org/glib/)
10:35:00	5104/5104	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.LogField.html	docs.gtk.org/glib/struct.LogField.html	(from https://docs.gtk.org/glib/)
10:35:01	23608/23608	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.MainContext.html	docs.gtk.org/glib/struct.MainContext.html	(from https://docs.gtk.org/glib/)
10:35:02	7591/7591	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.MainLoop.html	docs.gtk.org/glib/struct.MainLoop.html	(from https://docs.gtk.org/glib/)
10:35:03	8652/8652	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.MappedFile.html	docs.gtk.org/glib/struct.MappedFile.html	(from https://docs.gtk.org/glib/)
10:35:04	10733/10733	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:13%20GMT	https://docs.gtk.org/glib/struct.MarkupParseContext.html	docs.gtk.org/glib/struct.MarkupParseContext.html	(from https://docs.gtk.org/glib/)
10:35:05	11126/11126	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.MarkupParser.html	docs.gtk.org/glib/struct.MarkupParser.html	(from https://docs.gtk.org/glib/)
10:35:06	12548/12548	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.MatchInfo.html	docs.gtk.org/glib/struct.MatchInfo.html	(from https://docs.gtk.org/glib/)
10:35:07	7322/7322	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.MemChunk.html	docs.gtk.org/glib/struct.MemChunk.html	(from https://docs.gtk.org/glib/)
10:35:08	7787/7787	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.MemVTable.html	docs.gtk.org/glib/struct.MemVTable.html	(from https://docs.gtk.org/glib/)
10:35:09	18456/18456	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Node.html	docs.gtk.org/glib/struct.Node.html	(from https://docs.gtk.org/glib/)
10:35:10	9076/9076	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Once.html	docs.gtk.org/glib/struct.Once.html	(from https://docs.gtk.org/glib/)
10:35:11	16681/16681	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.OptionContext.html	docs.gtk.org/glib/struct.OptionContext.html	(from https://docs.gtk.org/glib/)
10:35:12	8050/8050	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.OptionEntry.html	docs.gtk.org/glib/struct.OptionEntry.html	(from https://docs.gtk.org/glib/)
10:35:13	9755/9755	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.OptionGroup.html	docs.gtk.org/glib/struct.OptionGroup.html	(from https://docs.gtk.org/glib/)
10:35:14	14972/14972	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.PathBuf.html	docs.gtk.org/glib/struct.PathBuf.html	(from https://docs.gtk.org/glib/)
10:35:15	8296/8296	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.PatternSpec.html	docs.gtk.org/glib/struct.PatternSpec.html	(from https://docs.gtk.org/glib/)
10:35:16	4972/4972	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.PollFD.html	docs.gtk.org/glib/struct.PollFD.html	(from https://docs.gtk.org/glib/)
10:35:17	6961/6961	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Private.html	docs.gtk.org/glib/struct.Private.html	(from https://docs.gtk.org/glib/)
10:35:18	26869/26869	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.PtrArray.html	docs.gtk.org/glib/struct.PtrArray.html	(from https://docs.gtk.org/glib/)
10:35:19	25326/25326	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Queue.html	docs.gtk.org/glib/struct.Queue.html	(from https://docs.gtk.org/glib/)
10:35:20	9583/9583	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Rand.html	docs.gtk.org/glib/struct.Rand.html	(from https://docs.gtk.org/glib/)
10:35:21	7561/7561	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.RecMutex.html	docs.gtk.org/glib/struct.RecMutex.html	(from https://docs.gtk.org/glib/)
10:35:22	23648/23648	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Regex.html	docs.gtk.org/glib/struct.Regex.html	(from https://docs.gtk.org/glib/)
10:35:23	11770/11770	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Relation.html	docs.gtk.org/glib/struct.Relation.html	(from https://docs.gtk.org/glib/)
10:35:24	14722/14722	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.RWLock.html	docs.gtk.org/glib/struct.RWLock.html	(from https://docs.gtk.org/glib/)
10:35:25	19493/19493	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:14%20GMT	https://docs.gtk.org/glib/struct.Scanner.html	docs.gtk.org/glib/struct.Scanner.html	(from https://docs.gtk.org/glib/)
10:35:26	15281/15281	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.ScannerConfig.html	docs.gtk.org/glib/struct.ScannerConfig.html	(from https://docs.gtk.org/glib/)
10:35:27	20996/20996	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.Sequence.html	docs.gtk.org/glib/struct.Sequence.html	(from https://docs.gtk.org/glib/)
10:35:28	8372/8372	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.SequenceIter.html	docs.gtk.org/glib/struct.SequenceIter.html	(from https://docs.gtk.org/glib/)
10:35:29	18148/18148	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.SList.html	docs.gtk.org/glib/struct.SList.html	(from https://docs.gtk.org/glib/)
10:35:30	23941/23941	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.Source.html	docs.gtk.org/glib/struct.Source.html	(from https://docs.gtk.org/glib/)
10:35:31	6075/6075	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.SourceCallbackFuncs.html	docs.gtk.org/glib/struct.SourceCallbackFuncs.html	(from https://docs.gtk.org/glib/)
10:35:32	8427/8427	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.SourceFuncs.html	docs.gtk.org/glib/struct.SourceFuncs.html	(from https://docs.gtk.org/glib/)
10:35:33	3724/3724	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.StatBuf.html	docs.gtk.org/glib/struct.StatBuf.html	(from https://docs.gtk.org/glib/)
10:35:34	7826/7826	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.StaticMutex.html	docs.gtk.org/glib/struct.StaticMutex.html	(from https://docs.gtk.org/glib/)
10:35:35	6821/6821	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.StaticPrivate.html	docs.gtk.org/glib/struct.StaticPrivate.html	(from https://docs.gtk.org/glib/)
10:35:36	9880/9880	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.StaticRecMutex.html	docs.gtk.org/glib/struct.StaticRecMutex.html	(from https://docs.gtk.org/glib/)
10:35:37	13244/13244	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Nov%202024%2011:20:15%20GMT	https://docs.gtk.org/glib/struct.StaticRWLock.html	docs.gtk.org/glib/struct.StaticRWLock.html	(from https://docs.gtk.org/glib/)
